Num_of_Fixations,Mean_Fixation_Duration,Skew_Fixation_Duration,First_Fixation_Duration,Mean_Saccade_Duration,Skew_Saccade_Duration,Skew_Saccade_Amplitude,Mean_Saccade_Direction,SD_Saccade_Direction,Max_Saccade_Direction,Num_of_Blink,Mean_Blink_Duration,Skew_Blink_Duration,Num_of_Microsac,Mean_Microsac_Peak_Vel,SD_Microsac_Peak_Vel,Skew_Microsac_Peak_Vel,SD_Microsac_Ampl,Skew_Microsac_Ampl,Mean_Microsac_Dir,SD_Microsac_Dir,Max_Microsac_Dir,Mean_Microsac_H_Amp,Skew_Microsac_H_Amp,Max_Microsac_H_Amp,Mean_Microsac_V_Amp,SD_Microsac_V_Amp,Skew_Microsac_V_Amp,Max_Microsac_V_Amp,stres,Mean,SD,Number of Peaks
0.396551724,2338.152174,1.087637071,347,195.8043478,2.197833981,2.857886869,-0.493403046,2.371939739,3.13493228,0.043103448,88.0,0.60324772,2.387931034,84.92145729,55.15082027,1.470657999,10.6578193,5.339705864,-7.098443339,99.36750456,179.8933251,0.104308479,0.047989579,96.25517151,-0.050261771,3.98261288,1.998874418,37.35882779,0,9.733088,0.273822936,2.62e-05
0.357615894,2482.703704,2.943901638,7301,319.9245283,1.105648278,1.061242231,-0.529130087,2.137938809,3.137972489,0.026490066,87.75,-0.022301131,1.450331126,101.7053238,74.13692741,1.039433282,19.7188654,3.271784399,-6.418265132,115.3396152,179.9539383,-0.463987018,-1.258158555,94.96029702,0.232642708,7.336888949,2.821823386,52.64324081,0,12.00038718,1.051523032,6.7e-05
0.465838509,1363.36,1.808366611,307,804.9459459,1.908084095,1.068558359,-0.23220059,2.166342063,3.139779385,0.055900621,90.44444444,0.34873911,1.217391304,192.3135721,95.77047504,0.284432805,16.1365791,2.86965191,-11.62026071,124.0483497,179.9181765,-0.095866337,0.496484577,105.4491199,0.035568463,6.627338877,4.614160992,59.04940529,0,9.076477527,0.508703276,2.22e-05
0.5625,1398.288889,1.668176019,1387,389.0,2.216805979,1.689241218,-0.009430818,2.176768472,3.139704901,0.15,105.4166667,1.675847179,1.2,149.0067352,82.41674666,0.913797766,25.60985987,3.879426368,-1.571385288,120.8010283,179.7598518,2.205838795,2.573707173,183.0283141,-0.532818341,7.964751039,-0.673663158,31.83922889,1,10.3512615,1.001148226,6.11e-05
0.333333333,2154.16,1.869622962,2865,893.4583333,1.878970069,1.686015175,-0.006319722,2.07792422,3.07078635,0.146666667,131.6363636,0.922504248,1.133333333,162.1602171,82.97058034,0.595478939,20.62081673,3.037365488,-23.82551069,114.8333641,177.6855171,0.010695292,-0.590629951,88.44726913,-0.084364963,11.59207781,3.380897103,72.99798439,1,9.095284199,0.489352392,3.56e-05
0.255555556,3630.913043,3.602456855,2889,286.1555556,1.663271284,3.038944326,-0.434194898,1.947266026,3.084662076,0.094444444,116.7058824,0.950362265,1.133333333,117.8167486,86.48448465,1.432228453,16.47457968,4.385202793,-6.766027508,120.1751158,179.9717866,-0.863857231,-1.235046896,115.35825,-0.178208495,6.525019312,-3.52549876,26.92139071,0,8.301096913,0.59578456,8.25e-06
0.397959184,2300.384615,1.000960366,3130,211.4615385,1.350375661,1.993615065,0.064310763,2.053365893,3.134890405,0.306122449,113.5,1.16881379,1.244897959,109.7040084,58.40505304,0.604304011,10.48580573,3.119988618,25.31643297,111.1311521,179.6540066,0.279488843,0.365139667,61.44387866,-0.100880678,2.239312643,-4.535986522,5.469240016,0,9.95524588,0.513198793,5.18e-06
0.386666667,2393.724138,3.054804649,2877,200.0344828,1.175293182,2.52300213,0.554655284,2.127529353,3.126515239,0.186666667,160.0,0.731172565,1.146666667,119.4728188,86.23707254,1.587350622,18.68641137,4.59581715,-2.555089173,118.2410443,179.6031308,-1.49776232,1.333184673,130.1488227,0.180427716,2.378934054,3.96358179,17.05025691,0,10.46689548,1.086437402,2.06e-05
0.438016529,2103.754717,2.076735151,2027,178.7735849,3.300186086,2.949158188,0.261167391,2.299789349,3.141321648,0.165289256,136.3,1.181673417,1.776859504,92.14413755,65.19868532,1.640575884,9.672584174,4.010141198,3.474947195,117.6591301,179.871312,0.018195068,-0.280484525,66.09210762,-0.026774292,3.010557835,-1.160190642,17.37804051,1,12.40419747,0.855942835,6.45e-05
0.227777778,4129.439024,1.126543989,6471,266.975,1.226683206,1.748195448,0.26306116,2.009297683,3.102174765,0.511111111,192.673913,1.859241736,0.783333333,91.5962844,45.79840375,0.712962371,12.3704899,3.334329599,1.508286969,117.9182528,179.6848248,-1.512244898,-2.091450641,42.67034261,-0.041988576,5.599229666,-1.968218572,22.76600888,0,8.518175771,0.515498515,8.27e-06
0.302325581,3044.788462,2.53027788,716,268.8431373,1.929633728,2.781601236,-0.115623597,2.292946118,3.123680694,0.226744186,123.2307692,0.959009774,1.122093023,112.6622018,65.30599325,1.384248348,13.61238022,4.445988343,-6.958622865,119.400863,179.8503931,-0.718225838,1.19250716,115.6747714,-0.29036951,5.270344002,-2.621360743,31.18343928,0,11.1456099,0.738990673,1.16e-05
0.465517241,1855.839506,1.245419036,3857,294.9,2.128601194,2.231356932,0.157889862,2.130425674,3.138011574,0.206896552,145.4444444,0.935428137,1.603448276,114.5181934,62.5902315,1.207583553,11.71693358,3.507928639,8.382130522,115.1023672,179.9086998,-0.594424859,-1.231971865,58.77670837,0.014976273,4.442983662,0.053629894,28.26172398,0,10.58067239,0.750118959,8.73e-06
0.405172414,2339.595745,2.305505299,967,141.9148936,2.455182676,2.220860278,-0.579675912,2.387756786,3.140237287,0.206896552,121.9583333,1.4438724,2.215517241,78.07105561,46.01417586,1.057086501,6.999022938,3.80574805,-13.89505289,105.2405913,179.9821645,-0.267579226,-1.704512638,45.81523522,-0.094336955,2.154875021,-4.986358099,7.629259012,0,10.03968062,0.446276145,4.37e-06
0.158940397,5942.166667,1.246114876,7969,371.9565217,0.97754714,1.828330879,-0.007038939,1.78136158,3.008528515,0.132450331,169.8,1.80510653,1.112582781,72.6596565,49.50839616,1.210477262,12.21023244,3.629483906,-1.354038319,111.4840048,179.8690919,-0.361581033,-2.103208906,53.73862134,0.33655882,7.666663813,2.391130283,42.20633468,0,9.702785395,0.641376619,2.01e-05
0.316770186,2780.686275,1.722916164,472,391.8431373,1.294984985,1.942480733,-0.216154054,2.030461056,3.119893389,0.472049689,180.6184211,1.486368442,1.031055901,112.2284918,56.37531895,1.220895215,18.48837335,4.346678246,-6.535308908,117.8167016,179.7812124,-1.741682024,-0.667454504,132.2966162,-0.363402813,5.347554023,1.680001769,38.83839648,0,8.281748937,0.520302878,9.52e-06
0.4375,2018.085714,1.373895347,3705,265.5142857,1.327209923,0.944080255,-0.154841254,2.070361224,3.141036298,0.125,131.1,0.610540233,1.9625,139.1689301,85.35379821,1.129187661,7.857079676,2.803947354,-7.047128716,125.0418956,179.7416392,0.445985644,1.369269753,51.79972374,0.041457083,2.027473358,1.505148361,11.81367868,1,13.51121973,1.18625444,6.11e-05
0.2,4654.0,1.910812466,5543,396.0714286,0.491891399,0.303408372,0.094242434,2.120513568,3.104743514,0.386666667,135.2413793,0.513339063,1.253333333,106.7330594,71.31793836,1.852391736,11.01495776,2.996185064,11.60601397,116.1726589,179.8904065,-0.288770766,0.641896753,64.39841339,-0.006678236,5.181171295,-1.608852665,13.21268409,1,13.57949985,1.404988783,7.12e-05
0.405555556,2096.945205,3.795690931,1721,367.6438356,2.56980698,1.571165154,0.145517858,2.266863389,3.134290745,0.127777778,125.6956522,1.456352868,1.277777778,97.09892485,65.24777722,0.841144617,23.45423043,3.893736615,-2.269127959,113.0544037,179.5816315,-0.89042785,-2.666057149,83.28638121,0.524791709,11.33044382,4.736904745,114.7873238,0,8.398487922,0.132985231,2.75e-05
0.346938776,2658.735294,1.053060351,1813,234.7878788,1.503963883,2.184939356,-0.271183001,2.096472636,3.134717029,0.142857143,112.2857143,1.408368441,1.428571429,83.65807841,70.37247703,0.998041353,15.9801409,3.822379921,-22.17872349,118.6788107,179.8470001,0.920216257,2.521438632,124.2257787,-0.014355174,1.502960038,-4.143403146,5.970529945,0,7.312007861,0.121914081,1.04e-05
0.32,2829.166667,2.656100301,2856,313.8695652,1.73172098,1.453715859,0.058924565,2.312234763,3.141197312,0.173333333,119.3076923,0.385396002,1.48,84.41399209,72.66568636,1.728654803,36.87734755,7.577806537,7.791477084,121.4943473,179.9444515,3.029927408,6.835290824,339.3220454,1.177486392,9.685441876,9.095590555,98.00063368,0,7.60877269,0.123776131,6.85e-06
0.214876033,4528.461538,1.663429167,1803,137.36,1.846513946,2.998958617,-0.252184539,2.324651306,3.112282779,0.867768595,163.2,2.644471303,1.090909091,133.143587,95.05330972,1.616872982,15.06945499,3.770268162,1.506796557,112.7420973,179.9869811,-1.69099548,-2.534152513,46.55736603,0.133608713,1.788239066,-0.651897892,5.587010212,1,12.81846098,1.24525639,6.91e-05
0.177777778,5324.53125,2.015569256,2189,310.7096774,1.245200761,1.948587327,-0.423571594,2.063368175,3.138233961,0.477777778,249.0465116,3.794284998,0.888888889,72.05263538,62.34170646,1.68429113,36.28075981,6.796315994,-26.25250882,115.4212228,179.2021379,2.836016789,6.11178273,373.7074912,0.109080071,6.246618555,-3.789596406,36.87551774,0,8.247518628,0.261884671,1.1e-05
0.453488372,1841.025641,1.364289043,974,367.9480519,1.992431442,2.273034916,-0.184112251,2.004861051,3.126980988,0.296511628,72.82352941,1.253970645,1.377906977,96.32171587,58.81962871,1.337065645,18.90632682,4.148886683,-12.75451803,116.2726413,178.9976513,-0.584947915,-1.256392746,118.7977577,-0.233272187,5.4800924,-1.518866469,26.15685672,0,9.537241476,0.219561723,2.89e-05
0.494252874,1760.918605,3.097200559,1779,260.5930233,2.192035937,2.165544142,0.077819045,2.150347415,3.138092296,0.137931034,76.91666667,0.795364814,1.862068966,95.32136671,60.77075632,1.22527674,14.56914675,4.100981298,-14.11275936,109.54842,179.8674329,-0.502976898,-1.717542347,92.9465731,-0.038080631,2.952419376,-2.054092794,19.06438099,0,8.955992775,0.327247723,1.75e-05
0.284482759,3396.212121,1.842731662,15626,141.96875,1.653898926,1.659907963,-0.381756219,2.299804109,3.130784505,0.120689655,83.92857143,0.944851586,2.224137931,70.23493756,45.81964012,1.434802232,7.100027202,5.54854613,-18.75171449,98.70941215,179.5198722,0.324145077,-2.791106262,35.90894592,0.026979332,1.745307232,-0.147756351,11.54294969,0,8.804001406,0.143140976,2.18e-05
0.258278146,3640.410256,1.84694901,10915,233.6315789,1.968710054,2.700514348,0.002703196,2.143321144,3.094228306,0.152317881,95.60869565,0.874345293,1.105960265,68.61141319,58.32748144,2.033529059,14.99406727,3.711988025,-6.549227161,116.0500416,178.6216613,-0.754806262,0.116006389,102.3109319,-0.376872848,7.074257622,-0.371254894,35.71715477,0,7.581255496,0.276566322,3.35e-05
0.391304348,2237.587302,5.070198895,939,335.983871,1.486221861,2.130029831,-0.259715203,1.998362495,3.136681123,0.161490683,87.80769231,3.052096959,1.397515528,98.18912547,61.82557182,1.19766008,21.12348937,4.754246645,-3.764945645,114.5328612,179.4729084,-0.021065496,-1.363634119,143.0338594,-0.270453185,3.759296491,-0.040818979,23.70532336,0,8.291662326,0.201862893,1.9e-05
0.375,2223.966667,2.819442735,516,461.0344828,2.009687246,2.015592642,-0.617733519,2.080003036,3.117922771,0.4,140.125,1.427333207,0.875,150.7944322,88.46442472,1.474323862,23.77092029,2.77684622,-20.7482836,113.3001508,178.7582366,-1.699877175,-1.587535954,71.90149438,-0.515010651,6.764745104,0.237531834,31.17159395,1,11.66763951,0.754844256,4.75e-05
0.253333333,3825.052632,0.908350919,2397,125.8947368,1.738511175,2.428359292,-0.123840893,1.989572945,3.04203722,0.16,99.75,1.031246674,1.6,65.53838005,46.44238543,1.425507369,7.319411888,4.4835161,-23.0041575,115.9434005,178.0741448,0.21294836,2.909791985,59.72630248,0.007607067,3.59037427,-1.610020763,17.57965945,1,10.0641598,0.224106926,2.13e-05
0.438016529,1839.037736,3.257574038,3779,453.8269231,2.13929898,1.129915535,0.178220649,2.161343926,3.132979509,0.024793388,255.6666667,0.384900179,1.512396694,148.4264587,114.3812529,1.188801043,25.50987578,2.219765821,-8.203596883,122.3534027,179.4448527,-0.875458041,-0.820037025,102.8179969,0.122223457,7.432955818,3.322520687,74.6882377,1,9.539514779,0.453542699,6.91e-05
0.427777778,1871.584416,2.551526715,1160,469.2763158,1.651931996,1.631101218,-0.063584647,2.046170621,3.141112518,0.011111111,104.5,0.0,1.416666667,109.0373772,68.21199679,1.347214975,28.38040781,4.366493993,-3.546979043,113.1353663,179.5560558,0.215562208,-0.989819367,211.4073792,0.096650203,8.878639534,2.510187737,66.4470291,0,7.912120129,0.533776649,1.38e-05
0.632183908,1166.736364,2.573056285,3730,408.1272727,1.327292379,1.942661919,0.378537165,2.058457834,3.14007515,0.045977011,106.75,0.272752254,1.568965517,159.0195013,84.09141167,0.597138683,23.68530845,3.603007363,14.88668609,118.642839,179.9414435,-0.308079529,-0.1278776,148.7558104,-0.180142008,5.175670971,-1.184775394,25.36960516,0,6.117140621,0.261439617,2.91e-06
0.527950311,1365.470588,2.533072323,461,537.6588235,1.802118326,1.618348766,0.417924489,2.04698455,3.140655325,0.01242236,102.5,0.0,1.267080745,155.8515393,72.57758121,0.247598036,15.31351229,3.815639102,17.84090114,122.0667083,179.9949373,0.228308555,1.591815783,127.5057303,-0.247379246,5.577186462,-0.027559168,33.85183748,0,8.774825616,0.615417864,6.34e-06
0.5,1578.088889,2.951127273,8448,424.8426966,1.392854916,1.97713024,-0.100341022,2.035727894,3.11974997,0.011111111,92.5,0.0,1.294444444,116.6585425,65.99577356,0.917554889,18.33765252,3.377704712,-6.919971226,116.5253258,179.8656551,-0.277021248,-1.57699252,69.26998024,-0.070271844,7.767860438,-0.958533209,37.10213818,0,19.27190702,1.079426441,2.75e-05
0.421487603,2115.333333,2.625414426,1694,264.8,3.519128792,1.605329938,-0.409508673,2.240307937,3.138283572,0.05785124,181.7142857,1.156584709,1.611570248,86.79857726,71.22532796,1.533436568,15.8408369,3.482340957,-18.92143595,110.3944406,179.9742073,0.45191331,-0.178091035,92.59060687,0.032668077,1.974553708,-0.452304608,8.856047592,1,18.41476055,1.166745327,5.53e-05
0.477777778,1804.569767,2.944318258,1947,286.9883721,1.923819464,2.876995398,-0.626852891,2.327906202,3.128174458,0.011111111,55.5,0.0,1.466666667,78.92029738,56.84226541,1.905477554,20.1387729,4.291543455,0.042134987,121.0034366,179.9703931,0.094061038,-0.020834922,112.9526214,-0.009271334,9.773075228,0.334519535,87.96277021,0,19.52591569,0.714144294,3.86e-05
0.551724138,1493.041667,2.064026917,1397,317.6875,1.772039208,2.539752591,-0.022064833,2.255951473,3.141591141,0.017241379,141.6666667,0.379740302,1.649425287,101.1567544,60.10292579,1.203341425,21.72474274,4.822577992,-6.497387222,116.2643538,179.9903583,0.477487629,0.663613243,162.2204371,0.032564553,5.811041304,-1.200047718,33.46986718,0,18.47296487,1.062349682,3.49e-05
0.298013245,3082.977778,2.846062429,4664,280.8181818,1.226161082,1.948539943,-0.383989682,2.132196084,3.137892391,0.039735099,306.3333333,1.000704392,1.331125828,72.23288636,54.3527464,1.277125673,16.7542186,4.610145467,-28.11053284,107.6982236,179.9288817,-0.738316122,-3.208140557,68.11002722,0.08070441,6.32498756,1.522265585,42.94894916,0,21.10813405,0.994583737,5.03e-05
0.525,1473.357143,3.048607326,1240,443.8780488,3.781151829,1.787539744,-0.244719979,2.47636906,3.133626749,0.0625,92.0,0.728417106,1.6,107.2403542,75.22830592,1.822799824,29.17002644,3.395225163,2.642237254,126.334099,179.8626927,0.434562069,0.651091001,148.394449,0.252167746,5.113149742,3.548533119,35.14369743,1,18.93359843,1.670407696,6.11e-05
0.266666667,3389.15,1.464667507,3617,398.1052632,3.305010119,0.826182069,-0.54226941,2.075822555,3.109824007,0.04,77.33333333,0.232779348,1.293333333,77.89237385,69.88426437,1.78646902,23.73194782,4.638797312,1.970119167,115.5270986,179.8365997,-0.697709254,-1.469049444,127.1810513,-0.12392145,7.357293879,-1.633297205,21.13499641,1,16.11461564,0.273790079,2.13e-05
0.583333333,1168.657143,1.84371838,1045,542.0761905,2.23268973,1.649358793,-0.23220294,2.05276794,3.140826897,0.033333333,103.5,-0.360143072,1.261111111,156.9289392,73.62986151,0.660910239,16.86394349,4.534872884,-9.286312556,115.734285,179.7946808,0.31054671,1.378163952,155.7644108,-0.184001298,6.050911081,1.473094733,34.3222039,0,10.53805347,0.245759943,4.13e-05
0.546666667,1298.634146,2.498914103,1078,532.3902439,1.364570857,1.290538899,-0.226949375,1.983591607,3.127346017,0.026666667,86.0,0.0,1.093333333,169.7112567,90.2892271,0.279299131,17.08866265,3.271984448,9.04346638,114.5796356,179.7520109,-1.323189633,-1.812371176,65.24214491,-0.444519065,9.009675548,-3.119492038,30.05087173,0,11.54808806,0.390061773,5.48e-05
0.272727273,3410.181818,2.960544785,2069,268.28125,0.924343128,1.013114584,-0.145440127,2.210119308,3.14083585,0.049586777,76.33333333,1.023803321,1.545454545,82.33620263,50.69744141,1.491502046,11.74567646,4.269234011,-12.4764845,120.9720888,179.9842379,0.344959744,1.818903291,82.73216886,-0.051524036,2.525898808,4.702207075,26.62174925,1,14.0648855,0.515908012,6.91e-05
0.316666667,2810.736842,3.86477743,2948,351.4642857,1.956606838,2.420334004,-0.114033906,1.873008947,3.140254853,0.172222222,156.8064516,2.704454392,1.255555556,94.12546407,58.01112419,0.952900963,29.71659446,7.422584943,-19.0635767,118.9408692,179.8427552,-1.965780731,-6.658826486,77.41180545,-0.240171102,6.001415921,-0.805044116,33.84342566,0,9.251482129,0.201812201,3.31e-05
0.343023256,2416.525424,2.615080118,1526,506.862069,1.658577463,1.577153723,-0.135210549,2.10917166,3.139234921,0.046511628,109.0,1.116405426,1.162790698,103.0048506,68.01062002,1.376674799,17.50017613,3.50404576,0.942594044,113.5688813,179.9987376,-0.215746687,1.012177759,106.9794555,-0.150111376,7.848081275,0.070819641,43.21016983,0,9.303760236,0.241147873,4.92e-05
0.482758621,1625.297619,1.540023062,4683,443.0714286,1.577044752,2.380977294,-0.080970984,2.041215156,3.127174739,0.057471264,129.0,1.791254777,1.620689655,125.0342825,64.58471593,0.976056597,23.38870242,6.076324683,0.258904795,116.6260727,179.9702298,-0.457076347,-3.093293442,141.404715,-0.205105522,6.062047078,-1.095062056,40.02710164,0,8.722909288,0.230130672,2.62e-05
0.474137931,1889.381818,1.96929249,1072,233.6111111,2.625240915,2.501147952,-0.309425413,2.169199232,3.135359536,0.025862069,204.0,0.366025875,1.896551724,97.26209716,63.88411047,1.618290321,16.94347631,4.98365708,-5.307972326,111.121709,179.9456348,-0.166301654,-0.527338205,109.8145664,-0.179604252,2.791397113,-4.175592284,12.49322717,0,8.529708968,0.202979056,1.31e-05
0.344370861,2356.211538,2.957689341,420,556.6470588,2.145785871,1.426527561,-0.600129546,1.949497968,3.141111154,0.086092715,97.46153846,-0.403931964,1.052980132,122.0362982,92.21551787,1.415255605,29.67578727,2.659453264,-17.29290834,116.6864787,179.5507549,0.577384406,1.050689263,182.5241761,-0.085793619,11.14490437,0.79651507,49.5661739,0,12.97588989,0.612472848,6.03e-05
0.453416149,1503.164384,2.063070875,1084,712.2328767,1.02679225,0.878625572,-0.016456059,2.042222847,3.137886692,0.037267081,136.0,1.137996341,1.285714286,168.1732352,77.88748413,0.213378447,13.07605075,4.360567435,18.3735889,117.5488619,179.9026627,-1.353415401,-2.374006739,46.20634214,-0.054721956,6.188687405,-1.009758346,28.48485685,0,9.880063486,0.295704889,2.85e-05
0.375,2395.233333,2.411805263,1422,281.5517241,2.019609741,2.315221768,-0.409120999,2.169224718,3.122348601,0.1125,119.5555556,1.296449817,1.675,91.92052991,64.57659181,1.606822868,18.68416507,5.57178826,-8.536259619,121.8538629,179.5363725,0.01947691,2.830771134,162.6750759,0.080578009,3.389212056,1.834739259,21.95516262,1,13.18795543,0.489505291,5.43e-05
0.45,1706.814815,3.657302272,1979,514.1604938,1.982566433,1.924949874,-0.186528593,1.960940109,3.138010601,0.044444444,95.5,0.303929825,1.2,122.9205306,92.79770881,1.743618512,42.46588539,4.520689703,-7.613756822,112.3359119,179.8649846,0.556412041,1.910718306,357.8748972,-0.320062836,14.48144037,1.359903467,93.61375369,0,13.74596169,0.755334832,3.85e-05
0.380165289,2091.456522,2.400869634,1715,538.1521739,1.307717017,1.576475384,0.359740649,2.032885655,3.137710418,0.074380165,158.5555556,0.798809312,1.355371901,113.3285876,86.87700132,1.484065486,23.94879107,2.645016535,16.94355321,115.1965305,179.9273267,-0.067072931,0.00715362,127.2812621,-0.238208901,6.02360874,-3.405827189,32.90430765,1,17.37512018,1.13805119,6.45e-05
0.377777778,2155.426471,2.168177708,1795,497.5373134,1.017616789,1.001234986,0.062570292,2.108222865,3.106190125,0.161111111,184.8275862,2.255504773,1.172222222,108.3439718,68.19882511,1.5235732,27.86126555,2.476281608,-4.250620371,112.2498217,179.7416406,-1.308190418,-0.929979515,128.4687626,0.229449698,10.54851915,0.642902922,53.61640741,0,13.38649174,0.284378015,3.31e-05
0.505813953,1557.287356,1.706395968,902,423.1046512,1.52358104,1.691239039,0.028794888,2.090196428,3.123369631,0.069767442,124.5833333,0.626979371,1.279069767,117.388422,75.34670262,1.483571385,24.60480821,2.884890108,-21.69461168,115.9750561,179.7330836,-1.125582797,0.370143881,156.8048059,-0.390318444,7.546157868,-0.899682666,26.98621682,0,12.89434664,0.725737879,2.89e-05
0.574712644,1337.11,2.456327577,1213,396.2178218,1.881147093,2.125702762,0.223202627,2.145087476,3.140787508,0.08045977,86.5,1.578226993,1.804597701,124.6727502,65.37292716,0.845966945,14.40043445,3.299827582,0.999514388,117.7742645,179.8327631,-0.59383031,-0.269433353,90.7220401,-0.299182485,5.504358039,-1.643197501,33.36481336,0,12.92199268,1.249033609,1.75e-05
0.689655172,1297.7375,2.790039553,5127,154.308642,2.464751649,4.118899023,-0.379465381,2.198620753,3.138527205,0.051724138,92.66666667,0.209279611,2.551724138,93.88680163,58.04303925,0.943656884,9.344957167,7.44924664,4.552734299,113.4479292,179.9923872,-0.26135899,-4.781868301,35.65216903,-0.035782011,1.585253701,-0.390801848,13.62935238,0,12.80761848,1.545068582,2.18e-05
0.278145695,2818.595238,2.071731629,6287,777.1428571,2.226357226,1.293014236,-0.439875189,2.046141662,3.10991828,0.046357616,127.1428571,0.851230586,1.046357616,131.2746646,182.1838165,8.173237113,40.31447592,3.899643091,-13.60670868,118.2751951,179.7576342,0.539436343,2.537546582,307.149337,-0.406752331,18.68684783,-0.765020738,79.02259882,0,14.09383134,0.622525713,5.36e-05
0.48447205,1073.192308,1.906597929,1051,1013.701299,1.909422094,0.725545681,0.28789198,2.05147967,3.135159771,0.02484472,143.5,0.345547354,0.97515528,219.1913942,110.2651244,0.771804803,31.12430699,2.253247889,17.75398179,122.9103597,179.8084737,1.171015953,-0.140799347,159.6587565,-0.420148806,11.1419496,-0.087748035,50.36093254,0,13.39175346,0.214660669,3.81e-05
0.525,1427.357143,2.986929143,1062,490.0731707,1.285250339,1.509105983,-0.279743446,1.922588769,3.132177516,0.2375,138.0526316,1.849230101,1.2125,135.5697946,105.5185338,1.875485359,36.55915881,2.88661983,-15.18054485,113.4730849,177.3314629,-0.179460206,-0.903604051,147.6430349,-0.442220366,9.083203377,0.330069325,35.82231851,1,16.78574683,1.458847224,5.43e-05
0.493333333,1582.0,1.958125091,1032,466.2222222,1.39206449,1.384958077,0.062992166,2.079699715,3.085931146,0.066666667,150.8,0.399006084,1.186666667,126.9809471,75.95229463,1.614673285,31.05973301,2.837561981,4.09395281,118.828579,179.2368067,0.219294576,-1.267065962,113.9386586,-0.292320597,12.73408308,-0.674063005,43.90112658,1,13.30344263,0.477489942,2.13e-05
0.583333333,1339.733333,1.848235622,1218,368.1320755,2.124105979,2.575434516,0.013941949,1.996939137,3.131971731,0.038888889,88.14285714,-0.152109977,1.227777778,151.4011868,74.14002438,0.924139315,16.49934615,3.283131826,1.683140197,110.7479873,179.8917066,1.035643245,0.605272314,125.9746358,0.636641492,6.826083724,1.208557928,31.94986223,0,8.216022527,0.250815007,1.65e-05
0.530612245,1688.384615,1.39472593,970,201.5882353,2.3425865,2.264639884,-0.639008499,1.798585093,3.115827695,0.020408163,73.0,0.0,1.469387755,149.861178,70.83483336,0.165275559,10.54776136,5.353559206,-5.83155642,115.674796,179.9879709,0.594129364,2.198184896,101.6928169,0.099972444,1.984940545,1.919526395,15.95689635,0,8.399019132,0.121528001,5.18e-06
0.386666667,2246.344828,1.122465933,4365,358.0714286,1.698240204,1.766420624,-0.524755216,2.240818517,3.121636703,0.04,92.66666667,0.305751274,1.093333333,132.9788743,78.17401782,0.656819973,17.22159799,2.195630989,7.00195006,113.0690611,179.8072993,2.757836987,-0.454521404,68.00227224,0.060131801,1.990033908,-0.125829657,7.410406449,0,8.461631676,0.106944204,1.37e-05
0.504132231,1714.885246,3.292512218,1701,267.5245902,1.73817692,2.277777218,0.215983519,2.010431422,3.118879017,0.099173554,74.0,0.63018603,1.917355372,128.1807339,67.95364759,0.64418477,11.352189,3.615544629,0.68496569,117.4841987,179.6485555,0.182048953,-0.698761556,71.09888913,0.179931451,2.680887103,3.344297442,26.47207668,1,11.13361569,0.876455401,3.69e-05
0.588888889,1425.056604,2.058874138,1109,275.8,2.20770513,2.939078824,-0.256661648,2.042788796,3.141532159,0.077777778,115.5714286,1.965291824,1.894444444,92.7335081,52.1204892,1.014635526,14.32654228,5.43146414,-12.98070933,112.3623377,179.9965339,-0.236459494,-3.789477032,49.22250339,0.008568143,4.829255306,0.014395411,27.9709382,0,8.164700634,0.271133143,5.51e-06
0.430232558,2031.635135,1.865704911,1311,292.6081081,2.10116988,3.021288141,-0.224821538,2.202777676,3.131304551,0.093023256,102.375,0.479615451,1.546511628,105.8573968,62.72699339,1.353606998,12.50682021,7.760546192,-8.942298375,116.8915203,179.963635,0.45770108,6.042226839,132.826409,0.138743454,4.414556528,-4.891515573,19.86105173,0,9.766662163,0.514064247,8.68e-06
0.568965517,1390.888889,2.969664772,6538,369.9387755,1.539922181,2.090723255,0.09108252,2.336302439,3.139664493,0.109195402,91.63157895,0.308305304,1.574712644,145.2951801,68.81209134,0.504832355,11.6024303,4.433968817,-3.779031975,121.8970362,179.9836727,0.455663407,0.627344368,88.18305075,-0.01949251,2.430942524,0.064388047,12.9290641,0,10.74628095,0.495429453,4.66e-05
0.301724138,3122.257143,0.727302887,5420,215.3529412,2.815776763,2.380336318,0.006024643,2.275367278,3.136117833,0.068965517,89.625,0.328290566,2.689655172,93.04621821,64.15070298,1.343654448,9.655262072,9.18818503,-13.61395674,117.6224735,179.8619254,0.587592977,5.846240663,135.9143399,0.015753253,0.879550848,0.544653752,6.270181271,0,10.12781275,0.357858887,1.75e-05
0.344370861,2605.865385,2.121084528,6626,298.3653846,1.256009552,2.147533562,0.207442798,1.873354853,3.131617473,0.039735099,130.3333333,0.6021455,1.456953642,94.88904168,69.51381798,1.557490935,17.73946779,3.672777249,-5.153133703,115.9526603,179.8596828,0.178317571,-0.027604792,108.3398669,0.288390758,6.731974552,1.539257371,45.7597445,0,8.779232653,0.151946058,2.68e-05
0.52173913,1492.714286,1.968354186,1008,437.3253012,0.879687649,1.313013544,0.111140156,2.123894643,3.13439004,0.049689441,97.875,0.266623416,1.055900621,147.7306164,64.96189505,0.310737483,15.83003846,5.996301619,7.882851782,117.8504965,179.7370296,1.034211397,3.33898395,159.5734678,0.276950589,4.944819976,3.324526155,39.48868507,0,8.207266228,0.207273874,9.52e-06
